a,pit_stop
10.000000,0.000000
4.983858,0.000000
1.239750,0.000000
-10.000000,0.000000
-3.354456,0.000000
0.000000,0.000000
8.391616,0.000000
-10.000000,0.000000
-0.508776,0.000000
0.000000,0.000000
-0.067773,0.000000
0.000000,0.000000
10.000000,0.000000
-9.886772,0.000000
0.000000,0.000000
9.348267,0.000000
-10.000000,0.000000
0.000000,0.000000
0.055787,0.000000
10.000000,0.000000
3.796739,0.000000
-10.000000,0.000000
-0.204500,0.000000
0.000000,0.000000
8.680776,0.000000
1.439884,0.000000
-10.000000,0.000000
0.000000,0.000000
5.988865,0.000000
10.000000,0.000000
-8.559526,0.000000
-10.000000,0.000000
0.000000,0.000000
0.986071,0.000000
0.000000,0.000000
10.000000,0.000000
10.000000,0.000000
-2.826211,0.000000
-6.567915,0.000000
-10.000000,0.000000
0.000000,0.000000
10.000000,0.000000
-9.287761,0.000000
-0.233735,0.000000
0.000000,0.000000
10.000000,0.000000
10.000000,0.000000
10.000000,0.000000
4.551427,0.000000
-0.996717,0.000000
-2.340145,0.000000
-3.821658,0.000000
0.000000,0.000000
6.843741,0.000000
-0.857761,0.000000
-2.145756,0.000000
-0.349988,0.000000
-1.856086,0.000000
-3.526155,0.000000
-5.550010,0.000000
-8.400589,0.000000
-10.000000,0.000000
-4.122857,0.000000
-0.426384,0.000000
0.000000,0.000000
0.314043,0.000000
0.000000,0.000000
-0.178296,0.000000
-0.033382,0.000000
-0.151710,0.000000
0.000000,0.000000
0.189199,0.000000
0.319515,0.000000
6.066995,0.000000
0.000000,0.000000
5.242938,0.000000
-10.000000,0.000000
-0.219544,0.000000
0.000000,0.000000
9.133142,0.000000
-10.000000,0.000000
0.000000,0.000000
-0.848883,0.000000
-0.079999,0.000000
0.000000,0.000000
0.104824,0.000000
10.000000,0.000000
10.000000,0.000000
-2.230674,0.000000
-6.502641,0.000000
-10.000000,0.000000
0.000000,0.000000
7.312653,0.000000
10.000000,0.000000
-7.918101,0.000000
-10.000000,0.000000
-0.726934,0.000000
0.000000,0.000000
0.232765,0.000000
0.088750,0.000000
-0.017722,0.000000
0.000000,0.000000
-0.300909,0.000000
0.000000,0.000000
6.442450,0.000000
-4.928573,0.000000
0.000000,0.000000
-1.476417,0.000000
0.000000,0.000000
0.519995,0.000000
10.000000,0.000000
-9.548630,0.000000
0.000000,0.000000
10.000000,0.000000
-4.388098,0.000000
-3.322330,0.000000
0.000000,0.000000
5.594990,0.000000
0.000000,0.000000
5.083658,0.000000
-10.000000,0.000000
0.000000,0.000000
4.001178,0.000000
-6.825482,0.000000
-0.398727,0.000000
0.000000,0.000000
-0.176576,0.000000
0.000000,0.000000
1.391075,0.000000
2.824238,0.000000
0.000000,0.000000
1.216355,0.000000
-0.262823,0.000000
0.000000,0.000000
3.721124,0.000000
-0.672645,0.000000
0.000000,0.000000
0.188599,0.000000
0.861564,0.000000
9.326663,0.000000
0.000000,0.000000
1.614775,0.000000
0.000000,0.000000
10.000000,0.000000
10.000000,0.000000
-0.087597,0.000000
